theta
0.075
0.05833333333333334
0.06666666666666667
0.049999999999999996
0.025000000000000005
0.025000000000000005
0.049999999999999996
0.06666666666666667
0.03333333333333333
0.06666666666666667
0.075
0.08333333333333333
0.075
0.05833333333333334
0.05833333333333334
0.075
0.05833333333333333
0.041666666666666664
0.041666666666666664
0.06666666666666667
0.03333333333333333
0.05833333333333334
0.05000000000000001
0.09166666666666667
0.09166666666666667
0.09166666666666667
0.09166666666666667
0.09166666666666667
0.05833333333333333
0.09166666666666667
0.10833333333333334
0.049999999999999996
0.09166666666666667
0.05833333333333333
0.06666666666666667
0.09999999999999999
0.05833333333333333
0.075
0.09166666666666667
0.08333333333333333
0.08333333333333333
0.03333333333333333
0.041666666666666664
0.06666666666666667
0.06666666666666667
0.03333333333333333
0.05833333333333334
0.03333333333333333
0.075
0.08333333333333333
0.041666666666666664
0.06666666666666667
0.06666666666666667
0.09166666666666667
0.05833333333333333
0.03333333333333333
0.03333333333333333
0.03333333333333333
0.05833333333333333
0.03333333333333333
0.03333333333333333
0.041666666666666664
0.041666666666666664
0.05833333333333333
0.05833333333333333
0.025000000000000005
0.025000000000000005
0.041666666666666664
0.03333333333333333
0.05833333333333334
0.06666666666666667
0.049999999999999996
0.025000000000000005
0.05833333333333333
0.06666666666666667
0.05833333333333334
0.05000000000000001
0.05000000000000001
0.041666666666666664
0.041666666666666664
0.041666666666666664
0.025000000000000005
0.041666666666666664
0.06666666666666667
0.05833333333333333
0.05833333333333333
0.06666666666666667
0.06666666666666667
0.06666666666666667
0.06666666666666667
0.075
0.075
0.041666666666666664
0.025000000000000005
0.041666666666666664
0.049999999999999996
0.041666666666666664
0.03333333333333333
0.05833333333333333
0.05000000000000001
0.041666666666666664
0.05000000000000001
0.025000000000000005
0.041666666666666664
0.041666666666666664
0.025000000000000005
0.025000000000000005
0.025000000000000005
0.025000000000000005
0.025000000000000005
0.03333333333333333
0.025000000000000005
0.05000000000000001
0.05000000000000001
0.03333333333333333
0.041666666666666664
0.049999999999999996
0.041666666666666664
0.05000000000000001
0.05000000000000001
0.05000000000000001
0.075
0.06666666666666667
0.05000000000000001
0.06666666666666667
0.06666666666666667
0.06666666666666667
0.06666666666666667
0.049999999999999996
0.049999999999999996
0.06666666666666667
0.05833333333333334
0.06666666666666667
0.049999999999999996
0.041666666666666664
0.06666666666666667
0.09166666666666667
0.05833333333333333
0.05833333333333333
0.05833333333333333
0.05833333333333333
0.08333333333333333
0.041666666666666664
0.075
0.06666666666666667
0.07500000000000001
0.06666666666666667
0.05833333333333333
