Date,Canada,Japan,France,Germany,Italy,Switzerland,UK,US,World
20150501,-0.052440532,0.006504864,-0.033753975,-0.047077857,-0.007477352,0.002835048,-0.011040874,0.005038559,-0.005489991
20150601,-0.037372214,-0.023941692,-0.036357758,-0.032313103,-0.035132882,-0.047315098,-0.04404068,-0.026588359,-0.030556752
20150701,-0.044894825,-0.001360262,0.043001002,0.020877093,0.035357392,0.038110437,0.010443183,0.012808424,0.011279774
20150801,-0.071801036,-0.064320059,-0.076295063,-0.081056594,-0.059206662,-0.074068594,-0.087634527,-0.068805288,-0.07406396
20150901,-0.055137701,-0.080012771,-0.048188704,-0.067844731,-0.038583592,-0.050714331,-0.051767869,-0.034188164,-0.044596598
20151001,0.033403158,0.094720392,0.077333053,0.100134156,0.039178645,0.038336435,0.064213614,0.075156265,0.072310435
20151101,-0.0275643,-0.016304308,-0.036039378,-0.005897233,-0.039245427,-0.03820426,-0.032813483,-0.004939257,-0.012686587
20151201,-0.078776632,-0.003849237,-0.040729552,-0.032475971,-0.040498247,0.003617061,-0.045872788,-0.024554659,-0.024651473
20160101,-0.033392509,-0.088296047,-0.051632955,-0.097198982,-0.141570911,-0.081145806,-0.066875436,-0.060278011,-0.066510202
20160201,0.030828674,-0.033755176,-0.017739114,-0.032215005,-0.058054483,-0.029741637,-0.021190581,-0.010828413,-0.015604539
20160301,0.091213317,0.032757654,0.052886675,0.092783871,0.07203759,0.032014424,0.036806477,0.060617838,0.059244116
20160401,0.058445838,0.040413038,0.009067644,0.000504079,0.018978699,0.010689222,0.024465487,-0.002209923,0.007759937
20160501,-0.041730192,-0.016239899,-0.019723445,-0.029626259,-0.063244782,-0.012412018,-0.015849221,0.009739318,-0.00371546
20160601,-0.004748401,-0.031953074,-0.068314325,-0.064092104,-0.103532445,-0.012149622,-0.045169972,-0.005109521,-0.018769517
20160701,0.025934313,0.05876948,0.048843363,0.067907263,0.036734329,0.017218139,0.021098315,0.030724472,0.035469754
20160801,-0.004042746,-0.002505087,-0.011107425,0.014045029,0.00121816,-0.012432083,-0.012408655,-0.007019953,-0.007314912
20160901,0.002610732,0.002372693,0.005828706,-0.00210797,-0.036348645,0.001471399,0.003398425,-0.006440884,-0.002428663
20161001,-0.016498077,0.007211553,-0.01310695,-0.021155705,0.011028088,-0.06024637,-0.059855659,-0.026100984,-0.026133108
20161101,0.016292038,-0.030132933,-0.024754605,-0.04298448,-0.044141017,-0.030558754,-0.00715541,0.027321685,0.006518023
20161201,0.009550738,0.002529122,0.047657308,0.063715567,0.124113155,0.03613434,0.03456882,0.011073372,0.01685512
20170101,0.029503683,0.031156455,-0.000111716,0.02516734,-0.033613395,0.034076439,0.006500199,0.013645376,0.017517333
20170201,-0.022655419,0.004858807,-0.002563532,-0.001850546,-0.009157276,0.009463655,0.006401277,0.030892706,0.019829013
20170301,-0.004537732,-0.017139091,0.055344663,0.036058635,0.086966757,0.010286706,0.007669493,-0.006170125,0.002153047
20170401,-0.028730933,0.004467576,0.04451773,0.022196771,0.012321622,0.020639535,0.011229186,0.003646782,0.007263275
20170501,-0.009793143,0.023501303,0.031882505,0.025646877,0.034584022,0.044190652,0.034618548,0.005063442,0.011816338
20170601,0.022074317,0.003515709,-0.021782931,-0.01828049,0.00420868,-0.007823393,-0.028985487,-0.001188799,-0.00354883
20170701,0.031811484,0.014176135,0.021537074,0.012245853,0.067341896,0.002570378,0.019218441,0.013170848,0.017311101
20170801,-0.006444213,-0.006806454,0.004534525,-0.003570403,0.012317695,-0.014666078,-0.022015167,-0.005151325,-0.006691959
20170901,0.029115029,0.006702559,0.036079238,0.049509553,0.029455703,0.013072856,0.02602212,0.013044388,0.014824159
20171001,-0.010111081,0.039982688,0.008504531,0.009314802,-0.019974585,-0.022834278,-0.00194281,0.015761903,0.01212049
20171101,-0.001423411,0.023726402,-0.004044327,0.005982895,-0.001675501,0.015335434,-0.009206835,0.02189057,0.013911587
20171201,0.03018507,-0.000138387,-0.009574891,-0.005716373,-0.021326183,0.007597303,0.042565391,0.003534835,0.006558247
20180101,0.001581521,0.039783858,0.064088352,0.053232542,0.107740658,0.036765003,0.023850128,0.050340143,0.046195253
20180201,-0.080545086,-0.021379446,-0.054686374,-0.080202475,-0.065110619,-0.069525059,-0.07587821,-0.044719585,-0.049034233
20180301,-0.017625701,-0.034705936,-0.021816367,-0.024831059,-0.003057298,-0.033881764,-0.01336458,-0.031904207,-0.030149277
20180401,0.016181013,0.000655303,0.038181903,0.00766255,0.046627566,-0.019380684,0.037954203,-0.003081368,0.003516437
20180501,0.012211744,-0.016521123,-0.056184681,-0.054165761,-0.133809816,-0.043173506,-0.019786105,0.015978157,-0.00292837
20180601,-0.006438742,-0.032275217,-0.018929885,-0.03009799,-0.015258891,0.003360559,-0.01866594,-0.000531658,-0.007730594
20180701,0.016512568,-0.002071327,0.030076185,0.037018029,0.022925605,0.059230081,0.00220159,0.028731954,0.024534136
20180801,-0.022416468,-0.004099699,-0.025784432,-0.036302015,-0.10087947,0.000226267,-0.055954893,0.024854094,0.004404552
20180901,-0.008871559,0.017280113,0.005436996,-0.023006143,0.014480527,-0.00595828,0.010054367,-0.002825174,-0.002087792
20181001,-0.086088374,-0.090741206,-0.100125836,-0.090436379,-0.099743288,-0.045437634,-0.076003903,-0.076468916,-0.080187881
20181101,-0.005079956,-0.002318585,-0.02418605,-0.026369413,0.000148937,-0.003609562,-0.027374807,0.011011116,0.003583171
20181201,-0.092190331,-0.074193144,-0.053262219,-0.063603026,-0.040388486,-0.060256105,-0.045103303,-0.097581525,-0.083133909
20190101,0.122280205,0.054924428,0.052171293,0.058029706,0.075392816,0.055705178,0.063004638,0.074805034,0.070750848
20190201,0.020278779,-0.006703467,0.035388742,0.010729153,0.028261915,0.036010223,0.019979153,0.025172814,0.022273713
20190301,-0.015456232,-0.009421492,-0.00310439,-0.02267623,0.014415158,0.009195091,-0.000618005,0.010968064,0.004497904
20190401,0.02222869,0.007803883,0.036415737,0.058993165,0.010136665,0.000762888,0.012105843,0.032927114,0.027653075
